subject,session_idx,session_name,rel_path,block_idx,stored_frame_start,stored_frame_stop_exclusive,n_raw,n_pass,pass_fraction,n_nan_inf,n_flatline,n_low_in_band,n_rms_flagged,raw_rms_median,raw_rms_mad,in_band_ratio_median,in_band_ratio_p10,in_band_ratio_p10_margin,energy_retention_median,energy_retention_mad,roi_to_total_median,roi_to_total_mad,peak_share_median,peak_share_mad,peak_bin_median,peak_bin_mad,peak_bin_iqr,peak_bin_mode,peak_bin_mode_share,peak_range_m_median,peak_range_m_mad,component_missing_reasons
2,1,10am,subject_2_10am.mat,4,80,100,20,20,1,0,0,0,5,28.165096310624033,0.46439285564478183,0.69342301994678135,0.67180230077071257,0.37180230077071258,0.45906547800796271,0.019280432983410228,0.91221943599248934,0.00083256231054057439,0.56112326191260342,0.0027372310768736807,6,0,0,6,1,1.7965114111421496,0,{}
2,2,12pm,subject_2_12pm.mat,0,0,20,20,20,1,0,0,0,19,32.594636157624805,2.5722972207096078,0.83256056904076547,0.74519912225324558,0.44519912225324559,0.43627123212717828,0.098055165098806157,0.86295087989456376,0.0058704265828183333,0.61222420947268819,0.0048985318773233644,4,0,0,4,1,1.1976742740947666,0,{}
2,2,12pm,subject_2_12pm.mat,1,20,40,20,20,1,0,0,0,20,32.419216023162697,1.3920786082630698,0.81240910522998999,0.75780681282584028,0.45780681282584029,0.4280842678451503,0.054048424188097022,0.86411785416544595,0.0034163870194764967,0.61319832128431884,0.0033773848707149834,4,0,0,4,1,1.1976742740947666,0,{}
2,2,12pm,subject_2_12pm.mat,2,40,60,20,20,1,0,0,0,15,35.524061592133769,2.0927847476046999,0.92045110133442298,0.78353465447131998,0.48353465447131999,0.54548309870420297,0.072349593096157794,0.86882966000167561,0.002526155144898512,0.61184012925832687,0.0037840547555851867,4,0,0,4,1,1.1976742740947666,0,{}
2,2,12pm,subject_2_12pm.mat,3,60,80,20,20,1,0,0,0,14,36.68398484564073,2.3643063412303142,0.84272964394753069,0.75017628690303939,0.4501762869030394,0.47520838064975257,0.066926940754324288,0.86752944323124837,0.0035521851467011367,0.61118335462656248,0.0036855651589324245,4,0,0,4,1,1.1976742740947666,0,{}
2,2,12pm,subject_2_12pm.mat,4,80,100,20,20,1,0,0,0,8,41.201563611660859,2.4361837257173882,0.84804700779364217,0.75988534088182724,0.45988534088182725,0.4952566369016177,0.082110219629848213,0.86977775462986562,0.0042960743758221343,0.61055746907287034,0.0048193033922744877,4,0,0,4,1,1.1976742740947666,0,{}
2,3,2pm,subject_2_2pm.mat,0,0,20,20,20,1,0,0,0,19,29.677837827536202,0.50822620833078602,0.59413771704647411,0.56739157763041592,0.26739157763041593,0.4352926429563041,0.010338312833991503,0.89974233488132627,0.0027535024162295141,0.58179808795014165,0.0069344776059583335,6,0,0,6,1,1.7965114111421496,0,{}
2,3,2pm,subject_2_2pm.mat,1,20,40,20,20,1,0,0,0,19,28.850134179099243,0.82099439386126782,0.64898972027059043,0.61593208349694084,0.31593208349694085,0.47447950169167707,0.017090542581445961,0.90106500061305739,0.0031611776812269787,0.58003836922812158,0.0075134475813077306,6,0,0,6,1,1.7965114111421496,0,{}
2,3,2pm,subject_2_2pm.mat,2,40,60,20,20,1,0,0,0,20,28.874147996084687,0.88537191006633797,0.7364940833572764,0.66226640344161858,0.36226640344161859,0.53802546849712152,0.024092885147703247,0.90936575273113762,0.004310393056617845,0.55801563056154357,0.011664911230994557,6,0,0,6,1,1.7965114111421496,0,{}
2,3,2pm,subject_2_2pm.mat,3,60,80,20,20,1,0,0,0,19,29.870081975466157,1.0668707686939651,0.72549608524237108,0.62455072283434288,0.32455072283434289,0.52898357424337483,0.046414228472495184,0.91113575602534946,0.006056811617921265,0.55657078254190528,0.016511982981738449,6,0,0,6,1,1.7965114111421496,0,{}
2,3,2pm,subject_2_2pm.mat,4,80,100,20,20,1,0,0,0,18,30.751942344068638,0.9238570906627892,0.73528758539605654,0.67770025290782421,0.37770025290782422,0.53956657861882773,0.033516332604896837,0.90907968338445255,0.0037160303888824631,0.56209480366536824,0.011350271383836763,6,0,0,6,1,1.7965114111421496,0,{}
2,4,4pm,subject_2_4pm.mat,0,0,20,20,20,1,0,0,0,8,27.046540679271441,0.77091973220660392,0.79973019735666573,0.71532148127639017,0.41532148127639018,0.56098210139528615,0.023602791928418965,0.95176266235777596,0.0014742937448643523,0.4986687041864627,0.0023522777368669701,5,0,0,5,1,1.4970928426184582,0,{}
2,4,4pm,subject_2_4pm.mat,1,20,40,20,20,1,0,0,0,19,24.793786599030781,0.74226808547929757,0.78200319856916156,0.73072220286351008,0.4307222028635101,0.53599601386765539,0.017425600048179668,0.95116464695837299,0.0029624786551487592,0.49531235327023337,0.0039106068896299084,5,0,0,5,1,1.4970928426184582,0,{}
2,4,4pm,subject_2_4pm.mat,2,40,60,20,20,1,0,0,0,20,22.952937406420265,0.70983802631648096,0.78400006069539563,0.73785867059040433,0.43785867059040434,0.5280652943372115,0.016614713773057899,0.95171123270382263,0.0026395073388284507,0.49436928110121714,0.0038772746483990983,5,0,0,5,1,1.4970928426184582,0,{}
2,4,4pm,subject_2_4pm.mat,3,60,80,20,20,1,0,0,0,20,23.363103967341253,0.41539639664421379,0.79630152399064347,0.7575110075629824,0.45751100756298241,0.53239862861194343,0.02010457389498127,0.95214386545799634,0.0023556514586429156,0.4940679737174547,0.00331442523684497,5,0,0,5,1,1.4970928426184582,0,{}
2,4,4pm,subject_2_4pm.mat,4,80,100,20,20,1,0,0,0,20,21.865989699618851,0.41835497540659361,0.78885906907234715,0.72894551244308359,0.4289455124430836,0.51819608988053667,0.017879042982669235,0.95154714326063949,0.0023342141823892715,0.4925951713118083,0.0029316529679884185,5,0,0,5,1,1.4970928426184582,0,{}
3,0,8am,subject_3_8am.mat,0,0,20,20,20,1,0,0,0,0,24.179644119775123,2.0154797419522303,0.521028777525262,0.47439557949119993,0.17439557949119994,0.33108059589999073,0.028821813620646758,0.9610095401744414,0.0043712066089247048,0.51266169500629988,0.007917500440491998,5,0,0,5,1,1.4970928426184582,0,{}
3,0,8am,subject_3_8am.mat,1,20,40,20,20,1,0,0,0,2,24.377950350681587,1.4984046171151437,0.50234274401982315,0.46583416862053956,0.16583416862053957,0.31800105376710319,0.028479338723427894,0.9632231507211686,0.002932213653279947,0.51637543708408074,0.0058513194582519024,5,0,0,5,1,1.4970928426184582,0,{}
3,0,8am,subject_3_8am.mat,2,40,60,20,20,1,0,0,0,1,24.452676743646894,2.3462134710201603,0.51385630363296575,0.4703215315805494,0.17032153158054941,0.31642375679496931,0.032742388551778245,0.96073710016431746,0.0048192550020829672,0.5114369599050157,0.0097220311632611467,5,0,0,5,1,1.4970928426184582,0,{}
3,0,8am,subject_3_8am.mat,3,60,80,20,20,1,0,0,0,0,26.335254176549178,1.2624576228195501,0.47871319279302504,0.45057344507823399,0.150573445078234,0.2854450844702251,0.012001925507125755,0.95751001490506749,0.0018140163636742312,0.50558935049457077,0.0034741957909187327,5,0,0,5,1,1.4970928426184582,0,{}
3,0,8am,subject_3_8am.mat,4,80,100,20,20,1,0,0,0,2,24.916435494532756,0.96083374987576953,0.49579931415098877,0.47650491637874409,0.1765049163787441,0.30723242565238917,0.01041163146949925,0.96107729026812083,0.00043455927655189353,0.51173289576077463,0.00074617592088832563,5,0,0,5,1,1.4970928426184582,0,{}
3,1,10am,subject_3_10am.mat,0,0,20,20,14,0.69999999999999996,0,0,6,0,15.282775603512345,0.64843250186347223,0.35379246744986725,0.28918656179788166,-0.010813438202118331,0.26414486299980211,0.015460289198150567,0.9439044403269401,0.0065051816176349142,0.48864119697055652,0.0091904573815034529,5,0,0,5,0.8571428571428571,1.4970928426184582,0,{}
3,1,10am,subject_3_10am.mat,1,20,40,20,8,0.40000000000000002,0,0,12,0,16.690498726194594,0.58396711339272933,0.27851975819692354,0.2237962481332727,-0.076203751866727287,0.22115881170953575,0.00095045618671307786,0.93074226847225616,0.0011471482992983506,0.51171747088687736,0.0039875767840522602,6,0,0,6,1,1.7965114111421496,0,{}
3,1,10am,subject_3_10am.mat,2,40,60,20,0,0,0,0,20,0,15.89586486587466,0.62670860486114854,0.21430598434938317,0.16955789859740461,-0.13044210140259538,,,,,,,,,,,,,,"{""energy_retention_mad"":""no_qc_passing_frames"",""energy_retention_median"":""no_qc_passing_frames"",""peak_bin_iqr"":""no_qc_passing_frames"",""peak_bin_mad"":""no_qc_passing_frames"",""peak_bin_median"":""no_qc_passing_frames"",""peak_bin_mode"":""no_qc_passing_frames"",""peak_bin_mode_share"":""no_qc_passing_frames"",""peak_range_m_mad"":""no_qc_passing_frames"",""peak_range_m_median"":""no_qc_passing_frames"",""peak_share_mad"":""no_qc_passing_frames"",""peak_share_median"":""no_qc_passing_frames"",""roi_to_total_mad"":""no_qc_passing_frames"",""roi_to_total_median"":""no_qc_passing_frames""}"
3,1,10am,subject_3_10am.mat,3,60,80,20,10,0.5,0,0,10,1,14.182760525625365,0.44108968765397449,0.2955009984844067,0.24265288717740069,-0.0573471128225993,0.18873026130004739,0.021727805450379806,0.95294170714472948,0.0072569559923098548,0.50766202636649105,0.00677555811318864,5,0,0,5,0.80000000000000004,1.4970928426184582,0,{}
3,1,10am,subject_3_10am.mat,4,80,100,20,5,0.25,0,0,15,4,13.089983398398889,0.42679815711341718,0.23680321724767195,0.13334734090203923,-0.16665265909796076,0.31786285235410305,0.022888059103423508,0.96465139377968423,0.0014093900054148456,0.53561757040329294,0.0018472660231992899,5,0,0,5,1,1.4970928426184582,0,{}
3,2,12pm,subject_3_12pm.mat,0,0,20,20,20,1,0,0,0,13,15.587404580776793,1.2241385897423385,0.40007924484603136,0.32686607960845776,0.026866079608457771,0.26625756304205239,0.050484855872177603,0.95283865432674486,0.016949348647220863,0.51876640446401845,0.022255822923242657,5,0,1,5,0.69999999999999996,1.4970928426184582,0,{}
3,2,12pm,subject_3_12pm.mat,1,20,40,20,20,1,0,0,0,18,12.033791411844124,0.43635498497056613,0.5182252691990249,0.46469774865245189,0.1646977486524519,0.26270677097289935,0.017645090901441562,0.93109903917507297,0.0023385940789558135,0.4783479960321082,0.0044123782408525269,5,0,0,5,1,1.4970928426184582,0,{}
3,2,12pm,subject_3_12pm.mat,2,40,60,20,20,1,0,0,0,17,12.239033266339206,0.36721164125440087,0.5282819024318115,0.4875007223161556,0.18750072231615561,0.27273950418898457,0.046246127516543306,0.93171004083611275,0.0014726481207199549,0.48162862824278829,0.003691398511257854,5,0,0,5,1,1.4970928426184582,0,{}
3,2,12pm,subject_3_12pm.mat,3,60,80,20,20,1,0,0,0,13,13.399252003808332,0.30381963838240633,0.50277591385885012,0.49157337181139704,0.19157337181139705,0.25502300803698763,0.037328564709582679,0.94322208649837946,0.0016119490671924752,0.49449079238036125,0.0016821686794539492,5,0,0,5,1,1.4970928426184582,0,{}
3,2,12pm,subject_3_12pm.mat,4,80,100,20,19,0.94999999999999996,0,0,1,3,11.849217350158144,0.57504277400616743,0.403031520479604,0.34908054345243572,0.049080543452435732,0.17998594285557831,0.012754992838597295,0.95840056601386692,0.001935065424147453,0.51543907435443514,0.0043787351078230508,5,0,0,5,1,1.4970928426184582,0,{}
3,3,2pm,subject_3_2pm.mat,0,0,20,20,20,1,0,0,0,6,19.374297907417688,0.5321846558096599,0.71404346959093679,0.68635288228099911,0.38635288228099912,0.53969675267983774,0.019165799411567264,0.96485194254955275,0.0013679732599423677,0.5210654776071213,0.0023287336258501767,5,0,0,5,1,1.4970928426184582,0,{}
3,3,2pm,subject_3_2pm.mat,1,20,40,20,20,1,0,0,0,2,19.422869990760852,0.70727821661133028,0.68093094818709665,0.67131675572276939,0.3713167557227694,0.51453670941934182,0.0056343619256813415,0.96472213072989832,0.00079773425556184385,0.52158568633928049,0.0018956223635109293,5,0,0,5,1,1.4970928426184582,0,{}
3,3,2pm,subject_3_2pm.mat,2,40,60,20,20,1,0,0,0,10,20.249420697958108,1.7250064290756733,0.68692655508619382,0.64037621838217151,0.34037621838217152,0.52583676219709163,0.029695962972040246,0.96563597769395182,0.0014425645750497651,0.52404475922032212,0.0033555182315246346,5,0,0,5,1,1.4970928426184582,0,{}
3,3,2pm,subject_3_2pm.mat,3,60,80,20,20,1,0,0,0,11,23.226041226524192,1.2852886306054518,0.66399006278783412,0.63769966867194505,0.33769966867194506,0.50610749258950749,0.008029456711547367,0.96657493400457373,0.00049220658207688173,0.52840147241532764,0.001040348603393193,5,0,0,5,1,1.4970928426184582,0,{}
3,3,2pm,subject_3_2pm.mat,4,80,100,20,20,1,0,0,0,10,18.110749918444849,2.9942154588836285,0.6922074274677732,0.57856413470094192,0.27856413470094193,0.51263191551717502,0.019525000109028745,0.96996648599668944,0.0034691738948898765,0.53426736607168501,0.0086624479396579801,5,0,0,5,1,1.4970928426184582,0,{}
3,4,4pm,subject_3_4pm.mat,0,0,20,20,20,1,0,0,0,12,14.6901102883925,0.53065577005657438,0.68104555982006254,0.54552116831307662,0.24552116831307663,0.4745030870571188,0.033838115966552174,0.97780637937710901,0.0050357742639102199,0.55084391943234756,0.0078518310764797428,5,0,0,5,1,1.4970928426184582,0,{}
3,4,4pm,subject_3_4pm.mat,1,20,40,20,20,1,0,0,0,11,15.977532766630677,0.92670990692867861,0.70192420461999006,0.59370822606851004,0.29370822606851005,0.49401262162485227,0.051341650456641436,0.96641755466182344,0.0070359088299147277,0.53168360171992168,0.013891637066643536,5,0,0,5,1,1.4970928426184582,0,{}
3,4,4pm,subject_3_4pm.mat,2,40,60,20,20,1,0,0,0,18,15.363555177942558,0.50125533160261426,0.79663560611697548,0.72201573882308689,0.42201573882308691,0.58734421210531895,0.018054835862982899,0.96076867748996109,0.0019027159048083941,0.51902788541444789,0.0040773926070720723,5,0,0,5,1,1.4970928426184582,0,{}
3,4,4pm,subject_3_4pm.mat,3,60,80,20,20,1,0,0,0,20,16.143876060275836,0.3350344532845817,0.84979463175146019,0.8431114225416434,0.54311142254164335,0.64961657552016017,0.0090311103391177983,0.95321395490240302,0.0012513216941578142,0.50285957278582805,0.0018351212984825671,5,0,0,5,1,1.4970928426184582,0,{}
3,4,4pm,subject_3_4pm.mat,4,80,100,20,20,1,0,0,0,20,16.177889884929538,0.92275618527234471,0.81644917226357849,0.80240079702708345,0.5024007970270834,0.6133383648215005,0.011075876676451823,0.95239435047160081,0.0011262908208886646,0.50122525334190193,0.0016501812175357955,5,0,0,5,1,1.4970928426184582,0,{}
4,0,8am,subject_4_8am.mat,0,0,20,20,18,0.90000000000000002,0,0,2,8,17.649931704477638,1.0072846704375191,0.39846530270645419,0.3119159097289857,0.011915909728985707,0.23825203241600765,0.02019516894556922,0.96659611704648596,0.0026191698609991376,0.52334724728567661,0.0070189956638636586,5,0,0,5,1,1.4970928426184582,0,{}
4,0,8am,subject_4_8am.mat,1,20,40,20,20,1,0,0,0,6,18.121382917486994,0.23153716832977089,0.36561443359525014,0.33215404269467075,0.032154042694670759,0.22855084105126244,0.015024424626552485,0.96652965197139329,0.0020127035266241933,0.52194679991142867,0.0045930214063714114,5,0,0,5,1,1.4970928426184582,0,{}
4,0,8am,subject_4_8am.mat,2,40,60,20,18,0.90000000000000002,0,0,2,2,20.613060603287863,0.62249380221301465,0.34653352998881004,0.30113393649510906,0.0011339364951090669,0.22242472114729753,0.019846765843944472,0.96249731670107885,0.0017524946766783178,0.51393984214792088,0.0029820639722059616,5,0,0,5,1,1.4970928426184582,0,{}
4,0,8am,subject_4_8am.mat,3,60,80,20,20,1,0,0,0,2,19.886547337491869,0.48783743245771127,0.38660855089906349,0.33278988351262812,0.032789883512628126,0.23996724751645304,0.023746143079705406,0.96084694811084592,0.00082403197489949731,0.51005686665174821,0.0015501163181649846,5,0,0,5,1,1.4970928426184582,0,{}
4,0,8am,subject_4_8am.mat,4,80,100,20,20,1,0,0,0,1,20.155412147254594,1.4367655587292898,0.3632472737360799,0.33330426322965589,0.033304263229655906,0.22053843210998186,0.022499287081237593,0.95814984172037809,0.0038985603458305818,0.50431150724504481,0.0074981155722165238,5,0,0,5,1,1.4970928426184582,0,{}
4,1,10am,subject_4_10am.mat,0,0,20,20,20,1,0,0,0,5,15.680535619335839,0.65226671738156039,0.47480838964420657,0.43302286671543544,0.13302286671543545,0.28382768745211151,0.027993758748993514,0.90473799355390128,0.0045722362253051707,0.57757969566094813,0.013221366560415893,6,0,0,6,1,1.7965114111421496,0,{}
4,1,10am,subject_4_10am.mat,1,20,40,20,17,0.84999999999999998,0,0,3,15,12.780859899230263,0.9331607749585471,0.4302393379724696,0.26388988265848939,-0.036110117341510595,0.2892442347115477,0.033935971705522316,0.88761783127998628,0.012857141462083166,0.61528794524510455,0.020939998254591141,6,0,0,6,1,1.7965114111421496,0,{}
4,1,10am,subject_4_10am.mat,2,40,60,20,20,1,0,0,0,10,15.135636446233217,0.5574526212108557,0.50538754551638099,0.44492245339161673,0.14492245339161675,0.32347663987086328,0.040054759985955313,0.8997408932942883,0.0030578351028019424,0.58876857654175829,0.0088756423739047574,6,0,0,6,1,1.7965114111421496,0,{}
4,1,10am,subject_4_10am.mat,3,60,80,20,20,1,0,0,0,12,17.09718583318196,0.75999359239092179,0.5971126079982918,0.54818283119324085,0.24818283119324086,0.39756600222153099,0.018233209894289198,0.90385583547729653,0.0066557135473907514,0.58117187054532948,0.018752445768570825,6,0,0,6,1,1.7965114111421496,0,{}
4,1,10am,subject_4_10am.mat,4,80,100,20,20,1,0,0,0,17,17.845554282928962,0.25441752663665973,0.61379443127462063,0.57028711044796898,0.27028711044796899,0.43621992681495697,0.018203470226311774,0.90914354028405331,0.0043653504590286385,0.57041732638562848,0.018297327723393209,6,0,0,6,1,1.7965114111421496,0,{}
4,2,12pm,subject_4_12pm.mat,0,0,20,20,13,0.65000000000000002,0,0,7,20,15.738210520064476,0.36377827531067553,0.33112335885317679,0.19900824536310738,-0.10099175463689261,0.34822113844311231,0.071814002919932174,0.81057897111152699,0.015982533118638398,0.74830249732898291,0.020328993133824746,6,0,0,6,1,1.7965114111421496,0,{}
4,2,12pm,subject_4_12pm.mat,1,20,40,20,13,0.65000000000000002,0,0,7,20,16.239216370881117,0.35652952541208016,0.3968090798919891,0.23406493000729686,-0.065935069992703127,0.35558344448729379,0.055820249129957977,0.82028023546612661,0.010001516133964161,0.73597186628303035,0.018442996552624824,6,0,0,6,1,1.7965114111421496,0,{}
4,2,12pm,subject_4_12pm.mat,2,40,60,20,14,0.69999999999999996,0,0,6,20,15.970693621993277,0.59234079435278453,0.46068333979504328,0.21371481123088179,-0.086285188769118198,0.40291831760878499,0.045678916132478431,0.83433317331147627,0.0092286688886751844,0.71790591243302782,0.016432587072899962,6,0,0,6,1,1.7965114111421496,0,{}
4,2,12pm,subject_4_12pm.mat,3,60,80,20,14,0.69999999999999996,0,0,6,20,15.952617631753366,0.55226487072598296,0.40146905590251369,0.2579461617077351,-0.042053838292264889,0.36920495490683819,0.081746487973059445,0.83382428656997942,0.018249774532478003,0.71316639081194944,0.029893495911897994,6,0,0,6,1,1.7965114111421496,0,{}
4,2,12pm,subject_4_12pm.mat,4,80,100,20,12,0.59999999999999998,0,0,8,20,15.732481725432461,0.53854847619586543,0.34091680086018988,0.24528160146231595,-0.054718398537684038,0.38413800169993462,0.07838088752304348,0.83325809079523017,0.016156878706131861,0.71599491891281897,0.022881398491193972,6,0,0,6,1,1.7965114111421496,0,{}
4,3,2pm,subject_4_2pm.mat,0,0,20,20,10,0.5,0,0,10,20,9.9499857052684568,0.23150373953948566,0.30485084596799894,0.21743739504115206,-0.082562604958847929,0.14804055869278168,0.010655455672546998,0.89617381218670489,0.021921013760688224,0.47960497043519845,0.022725819180511336,5,0,1,5,0.59999999999999998,1.4970928426184582,0,{}
4,3,2pm,subject_4_2pm.mat,1,20,40,20,7,0.34999999999999998,0,0,13,20,9.4843072514138562,0.17297913286882061,0.26900892980799201,0.19746181009219596,-0.10253818990780403,0.12170275588935806,0.011167919841264681,0.87418495442392008,0.014196954368080328,0.4587044023595479,0.020160584994573683,6,0,1,6,0.5714285714285714,1.7965114111421496,0,{}
4,3,2pm,subject_4_2pm.mat,2,40,60,20,9,0.45000000000000001,0,0,11,20,9.4331471176289625,0.28716612720847223,0.29005835694960991,0.19700053641047613,-0.10299946358952386,0.13851674878308601,0.0082378566107920159,0.89229595852705268,0.031430576004737198,0.49928256907563212,0.023218768452829386,5,0,1,5,0.55555555555555558,1.4970928426184582,0,{}
4,3,2pm,subject_4_2pm.mat,3,60,80,20,2,0.10000000000000001,0,0,18,20,10.020907414878213,0.19838216315384738,0.27487735079035092,0.23435417161337266,-0.065645828386627331,0.12111921615907136,0.012966818229233748,0.88347301372246423,0.015044316721263773,0.47781751876424072,0.027098282096332471,5.5,0.5,0.5,5,0.5,1.6468021268803039,0.14970928426184571,{}
4,3,2pm,subject_4_2pm.mat,4,80,100,20,7,0.34999999999999998,0,0,13,20,10.337212716204947,0.25885494831565836,0.25951358946636438,0.21340525710060124,-0.086594742899398752,0.12023460915192144,0.0093538612791615461,0.8842659123789024,0.019259600422160572,0.47298969050763512,0.02245671908778285,6,0,0,6,0.8571428571428571,1.7965114111421496,0,{}
4,4,4pm,subject_4_4pm.mat,0,0,20,20,20,1,0,0,0,2,14.810830048343004,0.66800717886984362,0.57906657169707376,0.51395237092307311,0.21395237092307312,0.37738736810345497,0.013769373102030608,0.92761515732101385,0.0041893979085151911,0.48690463887820257,0.0088916976769355394,6,0,1,6,0.69999999999999996,1.7965114111421496,0,{}
4,4,4pm,subject_4_4pm.mat,1,20,40,20,20,1,0,0,0,4,13.966614614735494,1.332182121206321,0.56234422452679156,0.39895082970683682,0.098950829706836829,0.3851395936769636,0.030483710688613025,0.93677938925695947,0.0089090901120841837,0.49270253864753033,0.0076364980815003536,5,0,1,5,0.59999999999999998,1.4970928426184582,0,{}
4,4,4pm,subject_4_4pm.mat,2,40,60,20,17,0.84999999999999998,0,0,3,7,11.319673023959339,1.7097408896872457,0.46807578423559681,0.28098008344020065,-0.019019916559799344,0.32340242381162193,0.02624212546152066,0.93873725671006214,0.0085502629389339058,0.49154634879890807,0.01034911568532898,5,0,0,5,0.76470588235294112,1.4970928426184582,0,{}
4,4,4pm,subject_4_4pm.mat,3,60,80,20,20,1,0,0,0,2,12.679142196986394,0.46755733911729447,0.48510656640684874,0.35722196298669001,0.057221962986690023,0.29601931465683823,0.047781229841030837,0.91849408489220075,0.0097099692262328507,0.50387989016369417,0.016074331685419996,6,0,0,6,0.80000000000000004,1.7965114111421496,0,{}
4,4,4pm,subject_4_4pm.mat,4,80,100,20,15,0.75,0,0,5,15,11.853264090673434,0.96438512154368183,0.55351970995562905,0.21209614567821861,-0.087903854321781383,0.34749430038803164,0.054435684266174122,0.89278804186177174,0.015931400140291707,0.56558795056433397,0.042920051875187548,6,0,0,6,1,1.7965114111421496,0,{}
5,0,8am,subject_5_8am.mat,0,0,20,20,20,1,0,0,0,3,12.959882805272766,0.50650839920162838,0.39675035283623195,0.36211638426163667,0.062116384261636681,0.19368612248267336,0.016102349343796965,0.86704665966588867,0.0066839653314662018,0.44719862524718756,0.036243800034156948,6,0,1,6,0.65000000000000002,1.7965114111421496,0,{}
5,0,8am,subject_5_8am.mat,1,20,40,20,20,1,0,0,0,1,13.249318157508622,0.3933552424832758,0.38991896734969678,0.37324274870728941,0.073242748707289418,0.1949880324086927,0.021909449841064854,0.85881037497240487,0.0052346566876650957,0.42100893511729431,0.013941575643171472,5.5,0.5,1,5,0.5,1.6468021268803039,0.14970928426184571,{}
5,0,8am,subject_5_8am.mat,2,40,60,20,20,1,0,0,0,0,13.017618894289784,0.31425297538170405,0.41140757056633043,0.3699864764843237,0.069986476484323712,0.20911251953023635,0.015241517592379308,0.85700191583315433,0.0042187452076892229,0.40578522029967684,0.015854897972618354,6,0,1,6,0.55000000000000004,1.7965114111421496,0,{}
5,0,8am,subject_5_8am.mat,3,60,80,20,20,1,0,0,0,0,13.910572093484539,0.37684613992850835,0.40027070991995373,0.36547371945299978,0.06547371945299979,0.21201765768320824,0.02032276332063343,0.85712768418451346,0.0040478642080217786,0.40865065182651072,0.0084757973272840681,5.5,0.5,1,5,0.5,1.6468021268803039,0.14970928426184571,{}
5,0,8am,subject_5_8am.mat,4,80,100,20,20,1,0,0,0,0,14.437517441904641,0.25815943293408505,0.39467884578183843,0.37429463753377745,0.074294637533777463,0.2099758501483181,0.013494375031838909,0.85818133889260451,0.0028128149884003029,0.39452449023391678,0.0046745844260887293,5,0,1,5,0.55000000000000004,1.4970928426184582,0,{}
5,1,10am,subject_5_10am.mat,0,0,20,20,20,1,0,0,0,0,14.640730034006623,0.45978968910193174,0.43370585856858052,0.40706389079983357,0.10706389079983358,0.15888549357390258,0.009928589679982322,0.94921971965551033,0.0092896324676719488,0.4929092702710966,0.013291189695265826,5,0,0,5,1,1.4970928426184582,0,{}
5,1,10am,subject_5_10am.mat,1,20,40,20,20,1,0,0,0,0,14.999818784157924,0.31380890635659675,0.45103910126573604,0.41914839814117072,0.11914839814117073,0.17397813539067958,0.013481524981550586,0.94622721977522439,0.0081475966763942531,0.48772935685412888,0.010818313469298763,5,0,0,5,1,1.4970928426184582,0,{}
5,1,10am,subject_5_10am.mat,2,40,60,20,20,1,0,0,0,0,15.565809025567861,0.55217387767481529,0.46952922286191978,0.43719510350296753,0.13719510350296754,0.19400281566510419,0.015508237837323635,0.94500191806956202,0.0071610548198472457,0.48755408470707984,0.0094718933746318346,5,0,0,5,1,1.4970928426184582,0,{}
5,1,10am,subject_5_10am.mat,3,60,80,20,20,1,0,0,0,2,15.165718494010594,0.49001633975057413,0.47575223371832343,0.44871382551387445,0.14871382551387446,0.19662009478690773,0.012469210597608818,0.94066534140264002,0.0030132119786745459,0.48245386836910026,0.004763601308186538,5,0,0,5,1,1.4970928426184582,0,{}
5,1,10am,subject_5_10am.mat,4,80,100,20,20,1,0,0,0,6,15.811774603122604,0.60124124517536792,0.48756182617141935,0.4780919869726864,0.17809198697268641,0.17724215178534908,0.003707140854715435,0.9343738616937789,0.0079436662105935585,0.4746257115738437,0.012279399499604465,5,0,0,5,1,1.4970928426184582,0,{}
5,2,12pm,subject_5_12pm.mat,0,0,20,20,20,1,0,0,0,1,17.02205027642961,0.57900669851594166,0.51617973093685898,0.48724518347314105,0.18724518347314106,0.22581881808643167,0.018676675773500073,0.85481603715903987,0.014771113424154325,0.40288841475234094,0.0096564253953486112,5,0,1,5,0.59999999999999998,1.4970928426184582,0,{}
5,2,12pm,subject_5_12pm.mat,1,20,40,20,20,1,0,0,0,12,15.898202032634778,0.96613853315763443,0.55417635442736368,0.48415684847469531,0.18415684847469532,0.26036236539001667,0.0094314400976115847,0.85011876629792194,0.0037234615578693453,0.4814305491177886,0.054741359623663555,6,0,0,6,1,1.7965114111421496,0,{}
5,2,12pm,subject_5_12pm.mat,2,40,60,20,20,1,0,0,0,10,14.270445787849146,0.52075984002940956,0.5424876380922552,0.52168376804638927,0.22168376804638928,0.23796545820432372,0.010581347870932956,0.83978703414216027,0.0048042941474664147,0.49979794012542145,0.058707531381387512,6,0,0,6,1,1.7965114111421496,0,{}
5,2,12pm,subject_5_12pm.mat,3,60,80,20,20,1,0,0,0,6,15.563116127444861,1.0772318278479469,0.52519901530878843,0.50675594331851792,0.20675594331851793,0.23665494080564609,0.0056177495627252882,0.84042953565746481,0.0034830974773589762,0.51389103248824985,0.048267530476693105,6,0,0,6,1,1.7965114111421496,0,{}
5,2,12pm,subject_5_12pm.mat,4,80,100,20,20,1,0,0,0,13,15.48299438838815,0.55518596322722402,0.53847132537833176,0.50875579235859736,0.20875579235859737,0.25238298176730001,0.01180966693189299,0.83743829159521099,0.0067724251338355801,0.56259398074610312,0.035282391235965438,6,0,0,6,1,1.7965114111421496,0,{}
