subject,session_a_idx,session_a_name,session_b_idx,session_b_name,recorded_mass_kg,diagnostic_channel,diagnostic_role,tiling_idx,scattering_order,view,between_session_distance,between_distance_numerator,within_a,within_b,epsilon_distance_a,epsilon_distance_b,between_to_within_denominator,between_to_within_ratio,exactly_identical,common_path_count,common_vector_dimension,n_near_zero_path_blocks_a,n_near_zero_path_blocks_b,n_inactive_paths_a,n_inactive_paths_b,missing_reason
7,3,2pm,4,4pm,93,mag,primary,2,1,path_energy_composition,0.255500041306987,0.255500041306987,0.23147781195270964,0.16833974636178572,1.9851186466590104e-13,1.7899798438437938e-13,0.28621713371418622,0.89267905799841796,False,43,43,0,0,0,0,
7,3,2pm,4,4pm,93,mag,primary,2,2,within_path_shape,0.0090872049129066303,0.0090872049129066303,0.010515659521117812,0.0074154777147460854,1.1000063488384757e-14,7.9764828575054436e-15,0.01286733868762191,0.70622256346204026,False,305,1525,0,0,0,0,
7,3,2pm,4,4pm,93,mag,primary,2,2,path_energy_composition,0.29656613247109154,0.29656613247109154,0.26735963443381094,0.054384345837296358,2.1068638971147514e-13,5.1580965617587707e-14,0.27283480569152402,1.0869805695040204,False,305,305,0,0,0,0,
7,3,2pm,4,4pm,93,iq,sensitivity,0,0,within_path_shape,1.1923926796406714,1.1923926796406714,0.14817989319305896,0.12409110606721963,1.3444496403148653e-13,1.8651418448524203e-13,0.1932767015232108,6.1693554900484253,False,1,12,0,0,0,0,
7,3,2pm,4,4pm,93,iq,sensitivity,0,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
7,3,2pm,4,4pm,93,iq,sensitivity,0,1,within_path_shape,0.39232374182746649,0.39232374182746649,0.11866688262214201,0.12129970156494786,8.7671931219405524e-14,1.8434062592575213e-13,0.16969221146240815,2.3119725911190558,False,55,660,0,0,0,0,
7,3,2pm,4,4pm,93,iq,sensitivity,0,1,path_energy_composition,0.03124154909836848,0.03124154909836848,0.021508041881876869,0.02901256718907758,1.9845033214444901e-14,2.0049235449345309e-14,0.036115438810753915,0.86504691974186509,False,55,55,0,0,0,0,
7,3,2pm,4,4pm,93,iq,sensitivity,0,2,within_path_shape,0.43719625430809128,0.43719625430809128,0.12820493256206836,0.10257427255939286,1.2379368496267878e-13,1.8799616440872523e-13,0.1641888733268278,2.6627642022844382,False,686,8232,2,0,0,0,
7,3,2pm,4,4pm,93,iq,sensitivity,0,2,path_energy_composition,0.022933107140628649,0.022933107140628649,0.054025041442661452,0.060092955809719684,5.2767024962774302e-14,6.8244465888741644e-14,0.080807601380255126,0.28379888462117159,False,686,686,2,0,0,0,
7,3,2pm,4,4pm,93,iq,sensitivity,1,0,within_path_shape,1.2729048871620363,1.2729048871620363,0.11179004514602991,0.12703777506991271,1.2718662751010386e-13,1.9920029919981441e-13,0.16922059711650098,7.5221628386389456,False,1,10,0,0,0,0,
7,3,2pm,4,4pm,93,iq,sensitivity,1,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
7,3,2pm,4,4pm,93,iq,sensitivity,1,1,within_path_shape,0.38933052728627437,0.38933052728627437,0.10507598498596758,0.10000727228827014,8.7525641250696376e-14,1.7316445067701261e-13,0.14506004664038782,2.6839266655652407,False,54,540,0,0,0,0,
7,3,2pm,4,4pm,93,iq,sensitivity,1,1,path_energy_composition,0.044052942402715144,0.044052942402715144,0.041518197857472003,0.039537171401955291,3.7884280459283577e-14,3.4557323962696133e-14,0.057331916728815061,0.7683842598720253,False,54,54,0,0,0,0,
7,3,2pm,4,4pm,93,iq,sensitivity,1,2,within_path_shape,0.35631956202955672,0.35631956202955672,0.09637691960036987,0.1095394926554598,9.8472556873666232e-14,1.8977772497817708e-13,0.14590205989934374,2.4421832171209767,False,411,4110,0,0,0,0,
7,3,2pm,4,4pm,93,iq,sensitivity,1,2,path_energy_composition,0.042417885986204537,0.042417885986204537,0.039863952512824721,0.028708099560229829,3.80918155550346e-14,4.038133884993716e-14,0.04912524493887855,0.86346411176128923,False,411,411,0,0,0,0,
7,3,2pm,4,4pm,93,iq,sensitivity,2,0,within_path_shape,1.366258302549191,1.366258302549191,0.10731949306737498,0.14624487752002191,1.2224489382254536e-13,2.5052725934256838e-13,0.18139745806676716,7.5318492172382641,False,1,10,0,0,0,0,
7,3,2pm,4,4pm,93,iq,sensitivity,2,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
7,3,2pm,4,4pm,93,iq,sensitivity,2,1,within_path_shape,0.35462177542097839,0.35462177542097839,0.098054615915139559,0.088031538489014557,8.5949042238605393e-14,1.5883374301043685e-13,0.13177351581789259,2.6911460411442314,False,43,430,0,0,0,0,
7,3,2pm,4,4pm,93,iq,sensitivity,2,1,path_energy_composition,0.038632123399909145,0.038632123399909145,0.030323335130517225,0.031668327464239185,2.8593210912704826e-14,2.7558091209467165e-14,0.043845040971812833,0.88110587979026,False,43,43,0,0,0,0,
7,3,2pm,4,4pm,93,iq,sensitivity,2,2,within_path_shape,0.31195453081828556,0.31195453081828556,0.093206772231197943,0.095265515349402224,9.7077530878919328e-14,1.7508062525549309e-13,0.13327798319507089,2.3406306378578421,False,305,3050,0,0,0,0,
7,3,2pm,4,4pm,93,iq,sensitivity,2,2,path_energy_composition,0.028077454684476942,0.028077454684476942,0.031355362737952801,0.02863650876873159,3.310212378070661e-14,3.8367113400561638e-14,0.042464201474774498,0.66120293586954926,False,305,305,0,0,0,0,
8,0,8am,1,10am,80.599999999999994,mag,primary,0,0,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,mag,primary,0,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
8,0,8am,1,10am,80.599999999999994,mag,primary,0,1,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,mag,primary,0,1,path_energy_composition,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,mag,primary,0,2,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,mag,primary,0,2,path_energy_composition,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,mag,primary,1,0,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,mag,primary,1,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
8,0,8am,1,10am,80.599999999999994,mag,primary,1,1,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,mag,primary,1,1,path_energy_composition,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,mag,primary,1,2,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,mag,primary,1,2,path_energy_composition,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,mag,primary,2,0,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,mag,primary,2,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
8,0,8am,1,10am,80.599999999999994,mag,primary,2,1,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,mag,primary,2,1,path_energy_composition,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,mag,primary,2,2,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,mag,primary,2,2,path_energy_composition,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,0,0,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,0,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,0,1,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,0,1,path_energy_composition,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,0,2,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,0,2,path_energy_composition,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,1,0,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,1,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,1,1,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,1,1,path_energy_composition,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,1,2,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,1,2,path_energy_composition,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,2,0,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,2,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,2,1,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,2,1,path_energy_composition,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,2,2,within_path_shape,,,,,,,,,,,,,,,,session_repeatability_unavailable
8,0,8am,1,10am,80.599999999999994,iq,sensitivity,2,2,path_energy_composition,,,,,,,,,,,,,,,,session_repeatability_unavailable
9,3,2pm,4,4pm,67.900000000000006,mag,primary,0,0,within_path_shape,0.2649267740863816,0.2649267740863816,0.16288464671455333,0.057436084785322444,1.8627573949388737e-13,7.3771699809227515e-14,0.17271453896760283,1.5338996686091124,False,1,6,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,mag,primary,0,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
9,3,2pm,4,4pm,67.900000000000006,mag,primary,0,1,within_path_shape,0.14311516426291351,0.14311516426291351,0.08815267628759077,0.11009825036488596,9.895857471786762e-14,8.9025616247144058e-14,0.14104084185112439,1.0147072463873881,False,55,330,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,mag,primary,0,1,path_energy_composition,0.41577305800901937,0.41577305800901937,0.28379199027196977,0.10704565826914497,2.5085535686957418e-13,1.6856645703317102e-13,0.30330952292468555,1.3707880121926126,False,55,55,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,mag,primary,0,2,within_path_shape,0.17961307761614351,0.17961307761614351,0.13066328933699867,0.084073120602191714,1.8844189589194263e-13,1.3125471341367533e-13,0.15537433761131503,1.1560022097436977,False,686,4116,0,8,0,0,
9,3,2pm,4,4pm,67.900000000000006,mag,primary,0,2,path_energy_composition,0.2526744136343016,0.2526744136343016,0.20216387667529109,0.12234242486980987,2.2193297157091858e-13,1.1648305775457469e-13,0.23630044848752907,1.0692929922544632,False,686,686,0,8,0,0,
9,3,2pm,4,4pm,67.900000000000006,mag,primary,1,0,within_path_shape,0.38814715753147683,0.38814715753147683,0.20017097722308605,0.10516337126001074,2.2334643240584148e-13,1.3827278712602989e-13,0.22611447272834193,1.7165958147128597,False,1,5,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,mag,primary,1,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
9,3,2pm,4,4pm,67.900000000000006,mag,primary,1,1,within_path_shape,0.039105084132569398,0.039105084132569398,0.032121793211009012,0.031689583120154893,3.5849586344850872e-14,2.9998596714975598e-14,0.045122491923873513,0.86664283077592152,False,54,270,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,mag,primary,1,1,path_energy_composition,0.48499193275799235,0.48499193275799235,0.26183348163704889,0.10502937826240863,2.6451973627697269e-13,1.6963669310395451e-13,0.28211335027674062,1.7191385387548548,False,54,54,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,mag,primary,1,2,within_path_shape,0.038703372656792377,0.038703372656792377,0.036529467556046198,0.025424580522158013,3.977842342897603e-14,2.951429219020861e-14,0.044506306234689132,0.8696154754497728,False,411,2055,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,mag,primary,1,2,path_energy_composition,0.21064631279894253,0.21064631279894253,0.18676380799220327,0.096692097728005591,1.7131383197782258e-13,1.0800229047575851e-13,0.21030949036786417,1.0016015560234073,False,411,411,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,mag,primary,2,0,within_path_shape,0.45248735364180215,0.45248735364180215,0.16384434556550292,0.1681701029050639,1.5024291618583435e-13,2.1656935381411873e-13,0.23478959322101078,1.9272036185005412,False,1,5,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,mag,primary,2,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
9,3,2pm,4,4pm,67.900000000000006,mag,primary,2,1,within_path_shape,0.017059479493319762,0.017059479493319762,0.011868660603263092,0.011766745189713802,1.3468471372404204e-14,1.1849086540336746e-14,0.016712911083204576,1.0207365675787905,False,43,215,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,mag,primary,2,1,path_energy_composition,0.4257128657427538,0.4257128657427538,0.24901194662457118,0.10181473354269627,2.4206099751743863e-13,1.4459627672029251e-13,0.26902265616138826,1.5824424300062154,False,43,43,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,mag,primary,2,2,within_path_shape,0.010226353454571128,0.010226353454571128,0.010778593142041104,0.008201953317337609,1.2085038771203279e-14,9.903939689665638e-15,0.013544375524232963,0.75502583609518314,False,305,1525,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,mag,primary,2,2,path_energy_composition,0.19058975142036413,0.19058975142036413,0.14508951346099827,0.081673692403323089,1.5885892830737611e-13,8.9284752450701418e-14,0.16649792475325881,1.1446974591593748,False,305,305,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,0,0,within_path_shape,1.3843712901523135,1.3843712901523135,0.070459378239941167,0.14828004388397747,1.0540180754341777e-13,1.4908109341706044e-13,0.16416910609549346,8.43259321487111,False,1,12,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,0,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,0,1,within_path_shape,0.29967406643332806,0.29967406643332806,0.097524704103555473,0.1052591160811516,1.3043216501384252e-13,9.9935063492283902e-14,0.14349407454202209,2.0884072557683822,False,55,660,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,0,1,path_energy_composition,0.19130159298637969,0.19130159298637969,0.04716062812357931,0.023524556216949433,5.7034931983476349e-14,1.6847507230348542e-14,0.052702273102921797,3.6298546860168353,False,55,55,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,0,2,within_path_shape,0.37449631844101888,0.37449631844101888,0.22235207715815991,0.14549497197571995,3.0028221164163035e-13,1.217021111512877e-13,0.26572397913391976,1.4093433331143967,False,686,8232,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,0,2,path_energy_composition,0.21497807606638808,0.21497807606638808,0.10041775892498497,0.082716229991013454,1.2489032637711486e-13,6.7040309615834147e-14,0.13009881249051675,1.6524215090899343,False,686,686,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,1,0,within_path_shape,1.3773088128506417,1.3773088128506417,0.035231624862427868,0.16838652499920395,9.3217405654170201e-14,1.7327276847140054e-13,0.17203281428772357,8.0060819707750817,False,1,10,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,1,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,1,1,within_path_shape,0.29197101715011253,0.29197101715011253,0.13575848746917232,0.11554236609450994,1.7623173362839593e-13,9.6732230486053388e-14,0.17827059567588588,1.6377968337579665,False,54,540,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,1,1,path_energy_composition,0.260959656128611,0.260959656128611,0.062982985012450435,0.033066605388677318,9.2938716805839764e-14,3.2066828387570025e-14,0.071135481955273624,3.6684879184861523,False,54,54,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,1,2,within_path_shape,0.33414750574601182,0.33414750574601182,0.19654003585596011,0.11877101033251511,2.5639646208861697e-13,9.9581578092244103e-14,0.22964001957339339,1.4550926548724563,False,411,4110,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,1,2,path_energy_composition,0.12505406103102798,0.12505406103102798,0.059730162870657716,0.089786400948158498,1.1286757832914866e-13,7.802986974752149e-14,0.10783918653151449,1.159634684322129,False,411,411,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,2,0,within_path_shape,1.3123775372658062,1.3123775372658062,0.029128202168741887,0.16516728922394644,8.6049367609817857e-14,2.10366591611229e-13,0.16771608626237935,7.8249950050270609,False,1,10,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,2,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,2,1,within_path_shape,0.29449627234044751,0.29449627234044751,0.14972884015019139,0.11184299330548442,1.9486321465940399e-13,9.1291471066732914e-14,0.18688922046028283,1.5757798743830334,False,43,430,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,2,1,path_energy_composition,0.20444082729983137,0.20444082729983137,0.049100864538408243,0.029339783859588409,7.3331216901050593e-14,2.7696226086837035e-14,0.057198931942357811,3.5742070762065365,False,43,43,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,2,2,within_path_shape,0.33316666834582498,0.33316666834582498,0.22235855316409603,0.10654416982084999,2.5751763809972427e-13,9.5921862800862574e-14,0.2465663932656765,1.3512249740654487,False,305,3050,0,0,0,0,
9,3,2pm,4,4pm,67.900000000000006,iq,sensitivity,2,2,path_energy_composition,0.13576265572006188,0.13576265572006188,0.077340086261231414,0.078942940995084782,1.225940180807778e-13,6.5411457843583409e-14,0.11051460028361933,1.2284590033502105,False,305,305,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,mag,primary,0,0,within_path_shape,0.93780313651316338,0.93780313651316338,0.082160101816459469,0.11475982179161684,1.3262852080502892e-13,1.1840987652146379e-13,0.14113858093425286,6.6445555163263537,False,1,6,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,mag,primary,0,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
10,0,8am,1,10am,88.200000000000003,mag,primary,0,1,within_path_shape,0.16130562870270879,0.16130562870270879,0.064722485227345819,0.041699632406803341,1.2199152158436046e-13,6.1220995053332091e-14,0.076992593389666533,2.0950798200331593,False,55,330,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,mag,primary,0,1,path_energy_composition,0.27452279750726161,0.27452279750726161,0.12378718740288316,0.11156121436457522,1.4874100373357979e-13,1.5256633774607256e-13,0.16664084828041179,1.6473919830587604,False,55,55,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,mag,primary,0,2,within_path_shape,0.21698830442686604,0.21698830442686604,0.10871341538243376,0.11614660445142375,1.7967150353451727e-13,1.5368574184612239e-13,0.15908689578249074,1.363960892942057,False,686,4116,2,5,0,0,
10,0,8am,1,10am,88.200000000000003,mag,primary,0,2,path_energy_composition,0.44613559858937191,0.44613559858937191,0.32094874966923753,0.033847786329726334,3.8784120113360607e-13,4.162306906362078e-14,0.32272863609179414,1.3823861557251986,False,686,686,2,5,0,0,
10,0,8am,1,10am,88.200000000000003,mag,primary,1,0,within_path_shape,1.3507067869405764,1.3507067869405764,0.082360797850280235,0.2164246317448745,1.0264383182485354e-13,2.2999533469314562e-13,0.23156623728091119,5.8329176256469744,False,1,5,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,mag,primary,1,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
10,0,8am,1,10am,88.200000000000003,mag,primary,1,1,within_path_shape,0.040752895166973994,0.040752895166973994,0.019082720076314785,0.015685261256298676,3.8262800681108223e-14,2.115482666217178e-14,0.024701773745812904,1.6497963096225772,False,54,270,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,mag,primary,1,1,path_energy_composition,0.69930175339269696,0.69930175339269696,0.11825051975124837,0.1325252184545026,1.6206024127393685e-13,1.6048229614560487e-13,0.17761227138870223,3.9372378266718062,False,54,54,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,mag,primary,1,2,within_path_shape,0.05178427322119588,0.05178427322119588,0.024472250388031119,0.016150664936111662,3.9964787050869434e-14,2.4184437006454508e-14,0.029321238325368114,1.7661011668935287,False,411,2055,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,mag,primary,1,2,path_energy_composition,0.29161323631995539,0.29161323631995539,0.26423551362239706,0.031140249737168245,2.6516889538732919e-13,3.8900809137505571e-14,0.26606413101540988,1.0960261167374936,False,411,411,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,mag,primary,2,0,within_path_shape,1.6155563435818505,1.6155563435818505,0.03757462182533005,0.40736122188249646,4.9854929585804952e-14,4.276434421290165e-13,0.40909047568834583,3.9491419125890799,False,1,5,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,mag,primary,2,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
10,0,8am,1,10am,88.200000000000003,mag,primary,2,1,within_path_shape,0.017208303795715387,0.017208303795715387,0.0069299189314020234,0.0056435967779765884,1.499656488670113e-14,8.1794876395228846e-15,0.0089372233377146785,1.9254642236696853,False,43,215,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,mag,primary,2,1,path_energy_composition,0.60741058332578823,0.60741058332578823,0.13173188362225036,0.11554983506464711,1.757191138344465e-13,1.4588898984735341e-13,0.17522857514153695,3.4663900156419465,False,43,43,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,mag,primary,2,2,within_path_shape,0.011218666013234844,0.011218666013234844,0.0061532347845953623,0.004085360450946195,1.2327435710093643e-14,6.6672717602560032e-15,0.0073859642788541586,1.5189169064022716,False,305,1525,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,mag,primary,2,2,path_energy_composition,0.2868019979480948,0.2868019979480948,0.26446595641065751,0.024545571212154157,2.5115902768583763e-13,2.9756831964631705e-14,0.26560257371933488,1.0798163358581065,False,305,305,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,0,0,within_path_shape,1.2856952085739639,1.2856952085739639,0.24660809637347963,0.32737180187491854,4.8160837581276955e-13,3.5019057203522931e-13,0.4098632087169844,3.1368885550831482,False,1,12,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,0,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,0,1,within_path_shape,0.6052019081257054,0.6052019081257054,0.070564759853720585,0.16774032054451271,1.379960429760154e-13,1.7166518172381112e-13,0.1819785714571612,3.3256767721587122,False,55,660,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,0,1,path_energy_composition,0.19407062179998566,0.19407062179998566,0.027474279697304892,0.036556164255882269,4.2566830732979493e-14,8.2206734469286138e-14,0.045729522083537942,4.2438803853112796,False,55,55,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,0,2,within_path_shape,0.52659259387670765,0.52659259387670765,0.096175207236727747,0.40251285082278626,1.5621533225124841e-13,3.5203219270524077e-13,0.4138432862382983,1.2724444527378083,False,686,8232,0,43,0,0,
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,0,2,path_energy_composition,0.15015131034964987,0.15015131034964987,0.039725188473086488,0.083290495227349867,6.5130458299578665e-14,8.8411755542472714e-14,0.09227890980304998,1.6271465567822205,False,686,686,0,43,0,0,
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,1,0,within_path_shape,1.6140017459470488,1.6140017459470488,0.30704946391537841,0.31676060008644624,5.2684469566850133e-13,3.0662986857011144e-13,0.44115377257578431,3.6585921877609806,False,1,10,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,1,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,1,1,within_path_shape,0.51569617317536942,0.51569617317536942,0.069318816364995456,0.2211942328141438,1.0877417117887672e-13,2.0868624082026836e-13,0.23180161115160872,2.2247307540847112,False,54,540,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,1,1,path_energy_composition,0.21446345772051209,0.21446345772051209,0.036239993880817098,0.047383408206545026,5.2646899227110106e-14,9.3218561366662252e-14,0.059653369810512294,3.5951608165934443,False,54,54,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,1,2,within_path_shape,0.48187467618299495,0.48187467618299495,0.077545188823763156,0.27595659032467912,9.9754398201089689e-14,2.7294768777169873e-13,0.28664489539033461,1.6810858450027828,False,411,4110,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,1,2,path_energy_composition,0.092448375004266101,0.092448375004266101,0.028129944124701795,0.04316836924422468,4.3624720000354783e-14,6.4409140970593333e-14,0.051524769380023122,1.7942511168251756,False,411,411,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,2,0,within_path_shape,1.7771256552244461,1.7771256552244461,0.37670549438681455,0.3716594567599425,5.4827859739788726e-13,2.6279326729995557e-13,0.52918596098187443,3.3582252483174169,False,1,10,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,2,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,2,1,within_path_shape,0.46438941817777879,0.46438941817777879,0.069401483177151307,0.22272616299370035,1.0649010833418419e-13,2.144076869846334e-13,0.23328846853002569,1.9906231161100403,False,43,430,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,2,1,path_energy_composition,0.21030283301100713,0.21030283301100713,0.029621841848297512,0.045342394042198725,4.6516936897375017e-14,8.4331287956702556e-14,0.054160744196914135,3.8829383925450078,False,43,43,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,2,2,within_path_shape,0.4552059991356448,0.4552059991356448,0.073221458440642706,0.22997567982094935,9.3332193908407911e-14,2.4078105126319503e-13,0.24135077229062801,1.88607641407295,False,305,3050,0,0,0,0,
10,0,8am,1,10am,88.200000000000003,iq,sensitivity,2,2,path_energy_composition,0.098420727625925145,0.098420727625925145,0.021945580562134477,0.050569743160254157,3.3963521770094584e-14,6.1478404807699008e-14,0.055126286193640933,1.7853683681901724,False,305,305,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,mag,primary,0,0,within_path_shape,0.37172077127231445,0.37172077127231445,0.064639930823337105,0.4313472922352477,1.799373489717806e-13,3.1761718068237831e-13,0.43616373895078209,0.8522505152915989,False,1,6,0,0,0,0,
