subject,session_idx,session_name,rel_path,n_frames,tiling_idx,fusion,n_paths,n_time,prelog_v0,prelog_v1,prelog_v2,all_finite,extract_seconds
3,0,8am,subject_3_8am.mat,125,0,mean,424,8,-0.0010826634821071036,0.025070676857503842,0.00016749167736950865,True,165.88
3,0,8am,subject_3_8am.mat,125,0,median,424,8,-0.0011583480644298447,0.025128194746911914,0.00016511361386543506,True,165.88
3,0,8am,subject_3_8am.mat,125,1,mean,453,4,-0.0009624395801605633,0.02170822328459688,0.00018308686074415662,True,165.88
3,0,8am,subject_3_8am.mat,125,1,median,453,4,-0.0007848172405532515,0.02172685873182369,0.00018058142087044431,True,165.88
3,0,8am,subject_3_8am.mat,125,2,mean,182,4,-6.59341948413339e-05,0.02542071453928637,0.0005773453746753389,True,165.88
3,0,8am,subject_3_8am.mat,125,2,median,182,4,7.109359319964082e-05,0.025374732729463716,0.000575075560359251,True,165.88
