subject,session_idx,session_name,rel_path,n_frames,tiling_idx,fusion,n_paths,n_time,prelog_v0,prelog_v1,prelog_v2,all_finite,extract_seconds
4,2,12pm,subject_4_12pm.mat,125,0,mean,424,8,-0.0013626401608211412,0.028111932659249467,0.000190358547406637,True,150.56
4,2,12pm,subject_4_12pm.mat,125,0,median,424,8,-0.0015611544706063013,0.02780164005439277,0.0001877282301924958,True,150.56
4,2,12pm,subject_4_12pm.mat,125,1,mean,453,4,-0.001237055544116987,0.024189542949198832,0.00020777852976568676,True,150.56
4,2,12pm,subject_4_12pm.mat,125,1,median,453,4,-0.0012568908004970383,0.02393591187570942,0.00020541118885091734,True,150.56
4,2,12pm,subject_4_12pm.mat,125,2,mean,182,4,-0.00035752006528192576,0.028101365275308397,0.0006556266935367133,True,150.56
4,2,12pm,subject_4_12pm.mat,125,2,median,182,4,-0.0003433598300187344,0.027845921404384272,0.0006487172080965282,True,150.56
