subject,session_idx,session_name,rel_path,n_frames,tiling_idx,fusion,n_paths,n_time,prelog_v0,prelog_v1,prelog_v2,all_finite,extract_seconds
16,1,10am,subject_16_10am.mat,125,0,mean,424,8,-0.0014238791502758134,0.026521161322079004,0.0001739356647130106,True,178.06
16,1,10am,subject_16_10am.mat,125,0,median,424,8,-0.0008829659846942058,0.02647133495442594,0.0001717888950118697,True,178.06
16,1,10am,subject_16_10am.mat,125,1,mean,453,4,-0.001203321105088616,0.023079420015599168,0.00019098953860342534,True,178.06
16,1,10am,subject_16_10am.mat,125,1,median,453,4,-0.0008924261989495695,0.023030106588093797,0.00018990090279799522,True,178.06
16,1,10am,subject_16_10am.mat,125,2,mean,182,4,-0.00017033664473369492,0.026855951349661157,0.0006031672201958136,True,178.06
16,1,10am,subject_16_10am.mat,125,2,median,182,4,-0.0005600904106766449,0.02686977785922169,0.0006020298282082491,True,178.06
