subject,session_idx,session_name,rel_path,n_frames,tiling_idx,fusion,n_paths,n_time,prelog_v0,prelog_v1,prelog_v2,all_finite,extract_seconds
14,2,12pm,subject_14_12pm.mat,125,0,mean,424,8,-0.0023634183031429837,0.036648502327542326,0.0002511232041599448,True,155.58
14,2,12pm,subject_14_12pm.mat,125,0,median,424,8,-0.002505817999060038,0.03643208797709439,0.00024899300675171267,True,155.58
14,2,12pm,subject_14_12pm.mat,125,1,mean,453,4,-0.001930795950166997,0.031463839633115845,0.00027476526049583427,True,155.58
14,2,12pm,subject_14_12pm.mat,125,1,median,453,4,-0.0021513949994191504,0.03141095400005773,0.0002735218696718469,True,155.58
14,2,12pm,subject_14_12pm.mat,125,2,mean,182,4,-0.0007508783675532807,0.036444061035741354,0.0008651161532165902,True,155.58
14,2,12pm,subject_14_12pm.mat,125,2,median,182,4,-0.0008902428431704636,0.036462705151682165,0.0008608587323496098,True,155.58
